,content,label
175,"['creating', 'listing', 'airbnb', 'platform', 'must', 'provide', 'complete', 'accurate', 'information', 'host', 'service', 'listing', 'description', 'location', 'calendar', 'availability', 'ii', 'disclose', 'deficiencies', 'restrictions', 'house', 'rules', 'requirements', 'apply', 'minimum', 'age', 'proficiency', 'fitness', 'requirements', 'experience', 'iii', 'provide', 'pertinent', 'information', 'requested', 'airbnb', 'responsible', 'keeping', 'listing', 'information', 'including', 'calendar', 'availability', 'uptodate', 'times']",0
176,"['solely', 'responsible', 'setting', 'price', 'including', 'taxes', 'applicable', 'listing', '“listing', 'fee”', 'guest', 'requests', 'booking', 'listing', 'may', 'request', 'guest', 'pays', 'higher', 'price', 'booking', 'request']",0
177,"['terms', 'conditions', 'included', 'listing', 'particular', 'relation', 'cancellations', 'must', 'conflict', 'terms', 'cancellation', 'policy', 'selected', 'listing']",0
178,"['pictures', 'animations', 'videos', 'collectively', 'images', 'used', 'listings', 'must', 'accurately', 'reflect', 'quality', 'condition', 'host', 'services', 'airbnb', 'reserves', 'right', 'require', 'listings', 'minimum', 'number', 'images', 'certain', 'format', 'size', 'resolution']",0
179,"['placement', 'ranking', 'listings', 'search', 'results', 'airbnb', 'platform', 'may', 'vary', 'depend', 'variety', 'factors', 'guest', 'search', 'parameters', 'preferences', 'host', 'requirements', 'price', 'calendar', 'availability', 'number', 'quality', 'images', 'customer', 'service', 'cancellation', 'history', 'reviews', 'ratings', 'type', 'host', 'service', 'andor', 'ease', 'booking']",0
180,"['accept', 'preapproved', 'booking', 'request', 'guest', 'entering', 'legally', 'binding', 'agreement', 'guest', 'required', 'provide', 'host', 'services', 'guest', 'described', 'listing', 'booking', 'request', 'made', 'also', 'agree', 'pay', 'applicable', 'host', 'fee', 'applicable', 'taxes', 'collected', 'pursuant', 'payments', 'terms']",0
181,"['airbnb', 'recommends', 'hosts', 'obtain', 'appropriate', 'insurance', 'host', 'services', 'please', 'review', 'respective', 'insurance', 'policy', 'carefully', 'particular', 'make', 'sure', 'familiar', 'understand', 'exclusions', 'deductibles', 'may', 'apply', 'insurance', 'policy', 'including', 'limited', 'whether', 'insurance', 'policy', 'cover', 'actions', 'inactions', 'guests', 'individuals', 'guest', 'booked', 'applicable', 'staying', 'accommodation', 'participating', 'experience', 'event', 'host', 'service']",0
182,"['choose', 'require', 'security', 'deposit', 'accommodation', 'must', 'specify', 'listing', 'security', 'deposit', 'hosts', 'allowed', 'ask', 'security', 'deposit', 'booking', 'confirmed', 'outside', 'airbnb', 'platform', 'airbnb', 'use', 'commercially', 'reasonable', 'efforts', 'address', 'hosts’', 'requests', 'claims', 'related', 'security', 'deposits', 'airbnb', 'responsible', 'administering', 'accepting', 'claims', 'hosts', 'related', 'security', 'deposits']",0
183,"['represent', 'warrant', 'listing', 'post', 'booking', 'guests', 'stay', 'accommodation', 'breach', 'agreements', 'entered', 'third', 'parties', 'homeowners', 'association', 'condominium', 'agreements', 'ii', 'comply', 'applicable', 'laws', 'zoning', 'laws', 'tax', 'requirements', 'rules', 'regulations', 'including', 'required', 'permits', 'licenses', 'registrations', 'host', 'responsible', 'acts', 'omissions', 'also', 'responsible', 'acts', 'omissions', 'individuals', 'reside', 'otherwise', 'present', 'accommodation', 'request', 'invitation', 'excluding', 'guest', 'individuals', 'guest', 'invites', 'accommodation', 'applicable']",0
184,"['list', 'experience', 'event', 'host', 'service', 'must', 'create', 'listing', 'submit', 'experience', 'event', 'host', 'service', 'airbnb', 'considered', 'publishing', 'airbnb', 'platform', 'experiences', 'events', 'host', 'services', 'must', 'times', 'meet', 'quality', 'standards', 'experiences', 'meet', 'guest', 'demand', 'airbnb', 'reserves', 'right', 'decide', 'sole', 'discretion', 'submitted', 'experience', 'event', 'host', 'service', 'published', 'airbnb', 'platform']",0
185,"['listing', 'experience', 'event', 'host', 'service', 'must', 'applicable', 'fully', 'educate', 'inform', 'guests', 'risks', 'inherent', 'experience', 'event', 'host', 'service', 'ii', 'requirements', 'participation', 'minimum', 'age', 'related', 'skills', 'level', 'fitness', 'requirements', 'iii', 'anything', 'else', 'may', 'need', 'know', 'safely', 'participate', 'experience', 'event', 'host', 'service', 'including', 'dress', 'codes', 'equipment', 'special', 'certifications', 'licenses', 'etc']",0
186,"['wish', 'list', 'experience', 'behalf', 'nonprofit', '“social', 'impact', 'experience”', 'must', 'comply', 'eligibility', 'requirements', 'hosting', 'social', 'impact', 'experience', 'listing', 'social', 'impact', 'experience', 'represent', 'warrant', 'duly', 'authorized', 'act', 'behalf', 'nonprofit', 'ii', 'acknowledge', 'agree', 'payouts', 'directed', 'account', 'owned', 'nonprofit', 'nonprofit', 'acknowledge', 'listing', 'social', 'impact', 'experience', 'create', 'commercial', 'fundraising', 'coventurer', 'charitable', 'trust', 'relationship', 'airbnb', 'airbnb', 'professional', 'fundraiser', 'commercial', 'participator', 'nonprofits', 'airbnb', 'responsible', 'determining', 'portion', 'listing', 'fee', 'charitable', 'contribution', 'providing', 'guests', 'charitable', 'tax', 'receipts', 'applicable', 'charitable', 'contributions', 'nonprofit', 'solely', 'responsible', 'complying', 'laws', 'apply', 'organization', 'social', 'impact', 'experience']",0
187,"['represent', 'warrant', 'understand', 'comply', 'laws', 'rules', 'regulations', 'may', 'apply', 'experience', 'event', 'host', 'services', 'ii', 'obtain', 'required', 'licenses', 'permits', 'registrations', 'prior', 'providing', 'experience', 'event', 'host', 'services', 'find', 'additional', 'information', 'legal', 'obligations', 'may', 'apply', 'responsible', 'hosting', 'pages']",0
188,"['must', 'provide', 'experience', 'event', 'host', 'service', 'person', 'may', 'allow', 'third', 'party', 'provide', 'experience', 'event', 'host', 'service', 'behalf', 'unless', 'authorized', 'airbnb']",0
189,"['airbnb', 'may', 'enable', 'hosts', 'authorize', 'members', '“cohosts”', 'administer', 'host’s', 'listings', 'bind', 'host', 'take', 'certain', 'actions', 'relation', 'listings', 'permitted', 'host', 'accepting', 'booking', 'requests', 'messaging', 'welcoming', 'guests', 'updating', 'listing', 'fee', 'calendar', 'availability', 'collectively', '“cohost', 'services”', 'agreement', 'formed', 'host', 'cohost', 'may', 'conflict', 'terms', 'payments', 'terms', 'cohosts', 'may', 'act', 'individual', 'capacity', 'behalf', 'company', 'organization', 'unless', 'expressly', 'authorized', 'airbnb', 'airbnb', 'reserves', 'right', 'sole', 'discretion', 'limit', 'number', 'cohosts', 'host', 'may', 'invite', 'listing', 'limit', 'number', 'listings', 'cohost', 'may', 'manage']",0
190,"['hosts', 'cohosts', 'may', 'agree', 'fee', '“cohost', 'services', 'fee”', 'consideration', 'cohost', 'services', 'provided', 'cohost', 'agreement', 'made', 'host', 'agrees', 'pay', 'cohost', 'services', 'fee', 'confirmed', 'booking', 'listing', 'deducted', 'directly', 'listing', 'fee', 'deduction', 'applicable', 'host', 'fee', 'addition', 'hosts', 'may', 'instruct', 'cohost', 'provide', 'certain', 'onetime', 'services', 'relation', 'listing', 'hosts', 'pay', 'cohosts', 'onetime', 'services', 'expenses', 'using', 'resolution', 'center', 'airbnb', 'payments', 'process', 'cohost', 'services', 'fees', 'resolution', 'center', 'payments', 'pursuant', 'payments', 'terms']",0
191,"['hosts', 'cohosts', 'agree', 'activity', 'booking', 'transaction', 'reported', 'airbnb', 'platform', 'including', 'cohost', 'services', 'provided', 'cohost', 'amounts', 'due', 'host', 'cohost', 'provision', 'services', 'deemed', 'accurate', 'correct', 'binding', 'unless', 'challenged', 'notifying', 'person', 'airbnb', 'emailing', 'hostexpairbnbcom', 'within', '21', 'days', 'posting', 'disputed', 'activity', 'booking', 'transaction', 'airbnb', 'platform']",0
192,"['hosts', 'exercise', 'due', 'diligence', 'care', 'deciding', 'add', 'cohost', 'listings', 'hosts', 'remain', 'solely', 'responsible', 'liable', 'listings', 'member', 'content', 'published', 'airbnb', 'platform', 'including', 'listing', 'created', 'cohost', 'behalf', 'hosts', 'remain', 'responsible', 'liable', 'acts', 'omissions', 'including', 'limited', 'conduct', 'causes', 'harm', 'damage', 'cohosts', 'cohosts', 'remain', 'responsible', 'liable', 'acts', 'omissions', 'engaging', 'roles', 'responsibilities', 'cohost', 'including', 'limited', 'conduct', 'causes', 'harm', 'damage', 'host', 'addition', 'host', 'cohost', 'jointly', 'responsible', 'severally', 'liable', 'third', 'party', 'claims', 'including', 'guest', 'claims', 'arising', 'acts', 'omissions', 'person', 'related', 'hosting', 'activities', 'communications', 'guests', 'provision', 'cohost', 'services']",0
193,"['unless', 'agreed', 'otherwise', 'host', 'cohost', 'host', 'cohost', 'may', 'terminate', 'cohost', 'agreement', 'time', 'addition', 'host', 'cohost', 'acknowledge', 'cohosting', 'relationship', 'terminate', 'event', 'airbnb', 'terminates', 'cohost', 'service', 'ii', 'terminates', 'either', 'party’s', 'participation', 'cohost', 'service', 'cohost', 'agreement', 'terminated', 'host', 'remain', 'responsible', 'cohost’s', 'actions', 'prior', 'termination', 'including', 'responsibility', 'fulfill', 'pending', 'future', 'bookings', 'initiated', 'prior', 'termination', 'member', 'removed', 'cohost', 'member', 'longer', 'access', 'host', 'guest', 'information', 'related', 'applicable', 'host’s', 'listings', 'addition', 'host', 'agrees', 'pay', 'cohost', 'cohost', 'services', 'completed', 'prior', 'cohost’s', 'termination', 'within', '14', 'days', 'cohost’s', 'termination', 'via', 'resolution', 'center', 'cohost', 'entitled', 'fees', 'cohost', 'services', 'completed', 'prior', 'cohost’s', 'termination']",0
194,"['cohost', 'reviewed', 'guests', 'meaning', 'cohost', 'activities', 'affect', 'reviews', 'ratings', 'listings', 'host', 'instead', 'host', 'listings', 'reviewed', 'guests', 'including', 'potentially', 'basis', 'cohost’s', 'conduct', 'performance', 'hosts', 'acknowledge', 'reviews', 'ratings', 'guests', 'listings', 'may', 'impacted', 'cohost’s', 'conduct', 'performance']",0
195,"['subject', 'meeting', 'requirements', 'completing', 'verification', 'processes', 'set', 'host', 'book', 'listing', 'available', 'airbnb', 'platform', 'following', 'respective', 'booking', 'process', 'applicable', 'fees', 'including', 'listing', 'fee', 'security', 'deposit', 'applicable', 'guest', 'fee', 'applicable', 'taxes', 'collectively', '“total', 'fees”', 'presented', 'prior', 'booking', 'listing', 'agree', 'pay', 'total', 'fees', 'booking', 'requested', 'connection', 'airbnb', 'account']",0
196,"['upon', 'receipt', 'booking', 'confirmation', 'airbnb', 'legally', 'binding', 'agreement', 'formed', 'host', 'subject', 'additional', 'terms', 'conditions', 'host', 'apply', 'including', 'particular', 'applicable', 'cancellation', 'policy', 'rules', 'restrictions', 'specified', 'listing', 'airbnb', 'payments', 'collect', 'total', 'fees', 'time', 'booking', 'request', 'upon', 'host’s', 'confirmation', 'pursuant', 'payments', 'terms']",0
197,"['book', 'host', 'service', 'behalf', 'additional', 'guests', 'required', 'ensure', 'every', 'additional', 'guest', 'meets', 'requirements', 'set', 'host', 'made', 'aware', 'agrees', 'terms', 'terms', 'conditions', 'rules', 'restrictions', 'set', 'host', 'booking', 'additional', 'guest', 'minor', 'represent', 'warrant', 'legally', 'authorized', 'act', 'behalf', 'minor', 'minors', 'may', 'participate', 'experience', 'event', 'host', 'service', 'accompanied', 'adult', 'responsible']",0
198,"['understand', 'confirmed', 'booking', 'accommodation', '“accommodation', 'booking”', 'limited', 'license', 'granted', 'host', 'enter', 'occupy', 'use', 'accommodation', 'duration', 'stay', 'time', 'host', 'extent', 'permitted', 'applicable', 'law', 'retains', 'right', 'reenter', 'accommodation', 'accordance', 'agreement', 'host']",0
199,"['agree', 'leave', 'accommodation', 'later', 'checkout', 'time', 'host', 'specifies', 'listing', 'time', 'mutually', 'agreed', 'upon', 'host', 'stay', 'past', 'agreed', 'upon', 'checkout', 'time', 'without', 'hosts', 'consent', '“overstay”', 'longer', 'license', 'stay', 'accommodation', 'host', 'entitled', 'make', 'leave', 'manner', 'consistent', 'applicable', 'law', 'addition', 'agree', 'pay', 'requested', 'host', 'twentyfour', '24', 'hour', 'period', 'portion', 'thereof', 'overstay', 'additional', 'nightly', 'fee', 'two', '2', 'times', 'average', 'nightly', 'listing', 'fee', 'originally', 'paid', 'cover', 'inconvenience', 'suffered', 'host', 'plus', 'applicable', 'guest', 'fees', 'taxes', 'legal', 'expenses', 'incurred', 'host', 'make', 'leave', 'collectively', 'overstay', 'fees', 'overstay', 'fees', 'late', 'checkouts', 'checkout', 'date', 'impact', 'upcoming', 'bookings', 'may', 'limited', 'additional', 'costs', 'incurred', 'host', 'result', 'overstay', 'airbnb', 'payments', 'collect', 'overstay', 'fees', 'pursuant', 'payments', 'terms', 'security', 'deposit', 'required', 'host', 'may', 'applied', 'overstay', 'fees', 'due', 'guest’s', 'overstay']",0
200,"['carefully', 'review', 'description', 'experience', 'event', 'host', 'service', 'intend', 'book', 'ensure', 'additional', 'guests', 'booking', 'meet', 'minimum', 'age', 'proficiency', 'fitness', 'requirements', 'host', 'specified', 'listing', 'required', 'inform', 'host', 'medical', 'physical', 'conditions', 'circumstances', 'may', 'impact', 'additional', 'guest’s', 'ability', 'safely', 'participate', 'experience', 'event', 'host', 'service', 'addition', 'certain', 'laws', 'like', 'minimum', 'legal', 'drinking', 'age', 'location', 'experience', 'event', 'host', 'service', 'may', 'also', 'apply', 'responsible', 'identifying', 'understanding', 'complying', 'laws', 'rules', 'regulations', 'apply', 'participation', 'experience', 'event', 'host', 'service']",0
201,"['experience', 'event', 'host', 'service', 'must', 'times', 'adhere', 'hosts’', 'instructions']",0
202,"['may', 'bring', 'additional', 'individuals', 'experience', 'event', 'host', 'service', 'unless', 'individual', 'added', 'additional', 'guest', 'booking', 'process', 'airbnb', 'platform']",0
203,"['hosts', 'guests', 'responsible', 'modifications', 'booking', 'make', 'via', 'airbnb', 'platform', 'direct', 'airbnb', 'customer', 'service', 'make', 'booking', 'modifications', 'agree', 'pay', 'additional', 'listing', 'fees', 'host', 'fees', 'guest', 'fees', 'andor', 'taxes', 'associated', 'booking', 'modifications']",0
204,"['guests', 'cancel', 'confirmed', 'booking', 'time', 'subject', 'listing’s', 'cancellation', 'policy', 'airbnb', 'payments', 'provide', 'refund', 'guest', 'accordance', 'cancellation', 'policy', 'unless', 'extenuating', 'circumstances', 'exist', 'amounts', 'due', 'host', 'applicable', 'cancellation', 'policy', 'remitted', 'host', 'airbnb', 'payments', 'pursuant', 'payments', 'terms']",0
205,"['host', 'cancels', 'confirmed', 'booking', 'guest', 'receive', 'full', 'refund', 'total', 'fees', 'booking', 'airbnb', 'may', 'publish', 'automated', 'review', 'listing', 'cancelled', 'host', 'indicating', 'booking', 'cancelled', 'addition', 'airbnb', 'may', 'keep', 'calendar', 'listing', 'unavailable', 'blocked', 'dates', 'cancelled', 'booking', 'andor', 'ii', 'impose', 'cancellation', 'fee', 'unless', 'host', 'valid', 'reason', 'cancelling', 'booking', 'pursuant', 'airbnb’s', 'extenuating', 'circumstances', 'policy', 'legitimate', 'concerns', 'guest’s', 'behavior']",0
